salary_id,employee_id,salary_date,base_salary,bonus,increment_percentage,total_salary
SAL01150,EMP0576,2014-11-12,25603.0,336,0,25939.0
SAL01151,EMP0576,2015-11-12 00:00:00,28163.3,1602,10,29765.3
SAL01152,EMP0576,2017-11-12 00:00:00,29571.47,1936,5,31507.47
SAL01153,EMP0577,2023-10-25,17913.0,935,0,18848.0
SAL01154,EMP0578,2017-06-24,4535.0,257,0,4792.0
SAL01155,EMP0578,2019-06-24 00:00:00,4988.5,580,10,5568.5
SAL01156,EMP0579,2022-08-08,20962.0,1183,0,22145.0
SAL01157,EMP0579,2023-08-08 00:00:00,22638.96,1735,8,24373.96
SAL01158,EMP0580,2015-04-21,16209.0,2306,0,18515.0
SAL01159,EMP0580,2017-04-21 00:00:00,17019.45,289,5,17308.45
SAL01160,EMP0581,2025-03-17,13689.0,320,0,14009.0
SAL01161,EMP0582,2020-06-24,26698.0,358,0,27056.0
SAL01162,EMP0582,2022-06-24 00:00:00,29100.82,131,9,29231.82
SAL01163,EMP0583,2017-12-25,3178.0,302,0,3480.0
SAL01164,EMP0583,2018-12-25 00:00:00,3305.12,456,4,3761.12
SAL01165,EMP0583,2019-12-25 00:00:00,3602.58,198,9,3800.58
SAL01166,EMP0584,2025-05-16,22194.0,611,0,22805.0
SAL01167,EMP0584,2026-05-16 00:00:00,23747.58,1293,7,25040.58
SAL01168,EMP0585,2020-09-22,3395.0,141,0,3536.0
SAL01169,EMP0585,2022-09-22 00:00:00,3666.6,95,8,3761.6
SAL01170,EMP0585,2023-09-22 00:00:00,3776.6,227,3,4003.6
SAL01171,EMP0586,2012-08-09,25578.0,114,0,25692.0
SAL01172,EMP0586,2013-08-09 00:00:00,27368.46,2239,7,29607.46
SAL01173,EMP0587,2021-07-09,4258.0,501,0,4759.0
SAL01174,EMP0587,2022-07-09 00:00:00,4598.64,250,8,4848.64
SAL01175,EMP0588,2018-12-07,17220.0,1869,0,19089.0
SAL01176,EMP0589,2020-09-29,4339.0,23,0,4362.0
SAL01177,EMP0590,2015-12-21,28438.0,904,0,29342.0
SAL01178,EMP0590,2017-12-21 00:00:00,31281.8,1961,10,33242.8
SAL01179,EMP0591,2012-01-19,30947.0,2550,0,33497.0
SAL01180,EMP0591,2013-01-19 00:00:00,33732.23,39,9,33771.23
SAL01181,EMP0591,2015-01-19 00:00:00,36768.13,2612,9,39380.13
SAL01182,EMP0592,2019-11-27,13240.0,1950,0,15190.0
SAL01183,EMP0592,2021-11-27 00:00:00,14564.0,1235,10,15799.0
SAL01184,EMP0593,2024-10-15,19235.0,619,0,19854.0
SAL01185,EMP0594,2015-08-17,7540.0,417,0,7957.0
SAL01186,EMP0594,2017-08-17 00:00:00,7841.6,1049,4,8890.6
SAL01187,EMP0595,2024-04-03,11042.0,1417,0,12459.0
SAL01188,EMP0595,2026-04-03 00:00:00,11483.68,343,4,11826.68
SAL01189,EMP0596,2024-02-11,20534.0,89,0,20623.0
SAL01190,EMP0597,2024-04-14,5657.0,285,0,5942.0
SAL01191,EMP0598,2024-12-17,19400.0,2487,0,21887.0
SAL01192,EMP0598,2026-12-17 00:00:00,20176.0,1619,4,21795.0
SAL01193,EMP0599,2025-04-16,19998.0,611,0,20609.0
SAL01194,EMP0599,2027-04-16 00:00:00,20797.92,1253,4,22050.92
SAL01195,EMP0599,2028-04-16 00:00:00,22461.75,2112,8,24573.75
SAL01196,EMP0600,2020-02-15,10294.0,1058,0,11352.0
SAL01197,EMP0600,2021-02-15 00:00:00,10602.82,292,3,10894.82
SAL01198,EMP0600,2023-02-15 00:00:00,11663.1,729,10,12392.1
SAL01199,EMP0601,2016-06-05,11953.0,701,0,12654.0
SAL01200,EMP0602,2017-02-24,7146.0,196,0,7342.0
SAL01201,EMP0603,2025-06-08,9172.0,545,0,9717.0
SAL01202,EMP0603,2026-06-08 00:00:00,9997.48,485,9,10482.48
SAL01203,EMP0603,2028-06-08 00:00:00,10697.3,497,7,11194.3
SAL01204,EMP0604,2019-11-29,8091.0,4,0,8095.0
SAL01205,EMP0605,2025-06-16,11735.0,501,0,12236.0
SAL01206,EMP0605,2026-06-16 00:00:00,12556.45,1194,7,13750.45
SAL01207,EMP0606,2012-12-18,7393.0,690,0,8083.0
SAL01208,EMP0607,2015-03-19,26864.0,890,0,27754.0
SAL01209,EMP0607,2016-03-19 00:00:00,29013.12,928,8,29941.12
SAL01210,EMP0608,2020-08-31,8385.0,407,0,8792.0
SAL01211,EMP0609,2017-01-08,6000.0,123,0,6123.0
SAL01212,EMP0609,2019-01-08 00:00:00,6600.0,347,10,6947.0
SAL01213,EMP0609,2021-01-08 00:00:00,6996.0,856,6,7852.0
SAL01214,EMP0610,2024-07-08,11664.0,783,0,12447.0
SAL01215,EMP0610,2026-07-08 00:00:00,12713.76,560,9,13273.76
SAL01216,EMP0611,2017-08-30,29983.0,1902,0,31885.0
SAL01217,EMP0611,2019-08-30 00:00:00,31781.98,612,6,32393.98
SAL01218,EMP0612,2026-05-22,10861.0,1437,0,12298.0
SAL01219,EMP0612,2028-05-22 00:00:00,11404.05,980,5,12384.05
SAL01220,EMP0612,2029-05-22 00:00:00,11746.17,58,3,11804.17
SAL01221,EMP0613,2017-01-18,9172.0,456,0,9628.0
SAL01222,EMP0613,2019-01-18 00:00:00,9630.6,1250,5,10880.6
SAL01223,EMP0613,2021-01-18 00:00:00,10593.66,650,10,11243.66
SAL01224,EMP0614,2022-08-11,21413.0,895,0,22308.0
SAL01225,EMP0614,2023-08-11 00:00:00,22269.52,3045,4,25314.52
SAL01226,EMP0614,2025-08-11 00:00:00,23383.0,2766,5,26149.0
SAL01227,EMP0615,2019-02-15,21248.0,2625,0,23873.0
SAL01228,EMP0616,2017-11-16,6354.0,123,0,6477.0
SAL01229,EMP0617,2022-08-20,15287.0,401,0,15688.0
SAL01230,EMP0617,2023-08-20 00:00:00,16357.09,1938,7,18295.09
SAL01231,EMP0618,2024-12-04,9843.0,461,0,10304.0
SAL01232,EMP0619,2017-02-23,16910.0,758,0,17668.0
SAL01233,EMP0620,2024-04-08,3217.0,427,0,3644.0
SAL01234,EMP0620,2026-04-08 00:00:00,3313.51,216,3,3529.51
SAL01235,EMP0621,2026-05-08,6944.0,32,0,6976.0
SAL01236,EMP0622,2020-06-05,3334.0,236,0,3570.0
SAL01237,EMP0622,2021-06-05 00:00:00,3600.72,105,8,3705.72
SAL01238,EMP0622,2023-06-05 00:00:00,3924.78,285,9,4209.78
SAL01239,EMP0623,2014-09-25,3579.0,510,0,4089.0
SAL01240,EMP0623,2015-09-25 00:00:00,3686.37,367,3,4053.37
SAL01241,EMP0623,2017-09-25 00:00:00,4055.01,366,10,4421.01
SAL01242,EMP0624,2013-10-19,14581.0,523,0,15104.0
SAL01243,EMP0624,2015-10-19 00:00:00,15601.67,113,7,15714.67
SAL01244,EMP0624,2017-10-19 00:00:00,16069.72,588,3,16657.72
SAL01245,EMP0625,2024-02-07,15089.0,288,0,15377.0
SAL01246,EMP0626,2022-01-12,8860.0,526,0,9386.0
SAL01247,EMP0626,2023-01-12 00:00:00,9303.0,1074,5,10377.0
SAL01248,EMP0627,2015-04-22,26503.0,1007,0,27510.0
SAL01249,EMP0628,2018-10-02,6174.0,825,0,6999.0
SAL01250,EMP0628,2020-10-02 00:00:00,6359.22,614,3,6973.22
SAL01251,EMP0629,2012-07-03,5440.0,690,0,6130.0
SAL01252,EMP0629,2014-07-03 00:00:00,5603.2,668,3,6271.2
SAL01253,EMP0630,2024-01-05,29643.0,235,0,29878.0
SAL01254,EMP0631,2015-01-17,12535.0,728,0,13263.0
SAL01255,EMP0631,2017-01-17 00:00:00,13036.4,1852,4,14888.4
SAL01256,EMP0632,2022-09-19,7678.0,474,0,8152.0
SAL01257,EMP0632,2024-09-19 00:00:00,7908.34,583,3,8491.34
SAL01258,EMP0633,2021-06-01,11709.0,36,0,11745.0
SAL01259,EMP0633,2023-06-01 00:00:00,12060.27,433,3,12493.27
SAL01260,EMP0633,2024-06-01 00:00:00,12904.49,1207,7,14111.49
SAL01261,EMP0634,2021-09-29,3336.0,353,0,3689.0
SAL01262,EMP0634,2022-09-29 00:00:00,3602.88,336,8,3938.88
SAL01263,EMP0635,2017-01-15,21810.0,2406,0,24216.0
SAL01264,EMP0636,2025-09-19,8020.0,535,0,8555.0
SAL01265,EMP0636,2026-09-19 00:00:00,8581.4,869,7,9450.4
SAL01266,EMP0636,2028-09-19 00:00:00,9353.73,1301,9,10654.73
SAL01267,EMP0637,2025-09-06,7017.0,990,0,8007.0
SAL01268,EMP0638,2016-09-02,7536.0,454,0,7990.0
SAL01269,EMP0638,2017-09-02 00:00:00,8289.6,615,10,8904.6
SAL01270,EMP0639,2024-10-08,7668.0,925,0,8593.0
SAL01271,EMP0640,2024-11-22,8452.0,944,0,9396.0
SAL01272,EMP0640,2026-11-22 00:00:00,9043.64,299,7,9342.64
SAL01273,EMP0640,2028-11-22 00:00:00,9857.57,718,9,10575.57
SAL01274,EMP0641,2020-01-24,20755.0,32,0,20787.0
SAL01275,EMP0641,2022-01-24 00:00:00,22622.95,2412,9,25034.95
SAL01276,EMP0642,2021-04-10,3951.0,51,0,4002.0
SAL01277,EMP0643,2015-05-17,4490.0,237,0,4727.0
SAL01278,EMP0644,2015-04-20,3633.0,509,0,4142.0
SAL01279,EMP0644,2017-04-20 00:00:00,3887.31,484,7,4371.31
SAL01280,EMP0645,2019-03-09,13833.0,52,0,13885.0
SAL01281,EMP0646,2013-11-13,9843.0,988,0,10831.0
SAL01282,EMP0646,2014-11-13 00:00:00,10532.01,457,7,10989.01
SAL01283,EMP0646,2016-11-13 00:00:00,11585.21,439,10,12024.21
SAL01284,EMP0647,2025-10-12,32552.0,1822,0,34374.0
SAL01285,EMP0647,2027-10-12 00:00:00,34505.12,2621,6,37126.12
SAL01286,EMP0647,2028-10-12 00:00:00,37610.58,236,9,37846.58
SAL01287,EMP0648,2023-11-16,16156.0,1993,0,18149.0
SAL01288,EMP0649,2024-04-12,9581.0,1030,0,10611.0
SAL01289,EMP0649,2026-04-12 00:00:00,10155.86,619,6,10774.86
SAL01290,EMP0649,2028-04-12 00:00:00,10460.54,772,3,11232.54
SAL01291,EMP0650,2023-04-06,16550.0,1426,0,17976.0
SAL01292,EMP0651,2011-08-22,3144.0,384,0,3528.0
SAL01293,EMP0651,2013-08-22 00:00:00,3332.64,322,6,3654.64
SAL01294,EMP0652,2017-12-23,17458.0,2405,0,19863.0
SAL01295,EMP0652,2018-12-23 00:00:00,18854.64,898,8,19752.64
SAL01296,EMP0652,2019-12-23 00:00:00,19608.83,2243,4,21851.83
SAL01297,EMP0653,2016-07-29,7874.0,546,0,8420.0
SAL01298,EMP0653,2018-07-29 00:00:00,8661.4,183,10,8844.4
SAL01299,EMP0654,2015-08-27,17771.0,78,0,17849.0
SAL01300,EMP0654,2017-08-27 00:00:00,18481.84,1803,4,20284.84
SAL01301,EMP0654,2018-08-27 00:00:00,19775.57,19,7,19794.57
SAL01302,EMP0655,2022-12-19,18502.0,626,0,19128.0
SAL01303,EMP0655,2023-12-19 00:00:00,20167.18,783,9,20950.18
SAL01304,EMP0655,2024-12-19 00:00:00,20772.2,1079,3,21851.2
SAL01305,EMP0656,2014-11-26,21092.0,1775,0,22867.0
SAL01306,EMP0656,2015-11-26 00:00:00,21724.76,360,3,22084.76
SAL01307,EMP0656,2016-11-26 00:00:00,23462.74,1820,8,25282.74
SAL01308,EMP0657,2012-02-24,33512.0,4828,0,38340.0
SAL01309,EMP0658,2014-10-18,4445.0,107,0,4552.0
SAL01310,EMP0659,2025-03-28,4324.0,382,0,4706.0
SAL01311,EMP0660,2016-07-30,6909.0,719,0,7628.0
SAL01312,EMP0660,2017-07-30 00:00:00,7116.27,1045,3,8161.27
SAL01313,EMP0660,2018-07-30 00:00:00,7756.73,519,9,8275.73
SAL01314,EMP0661,2012-11-27,17457.0,1667,0,19124.0
SAL01315,EMP0662,2018-12-18,13254.0,274,0,13528.0
SAL01316,EMP0662,2020-12-18 00:00:00,14446.86,1446,9,15892.86
SAL01317,EMP0662,2021-12-18 00:00:00,15024.73,1659,4,16683.73
SAL01318,EMP0663,2014-11-25,7697.0,494,0,8191.0
SAL01319,EMP0664,2015-06-01,23422.0,264,0,23686.0
SAL01320,EMP0664,2016-06-01 00:00:00,24358.88,1473,4,25831.88
SAL01321,EMP0665,2013-12-23,3390.0,434,0,3824.0
SAL01322,EMP0665,2014-12-23 00:00:00,3525.6,273,4,3798.6
SAL01323,EMP0666,2019-07-18,20068.0,1149,0,21217.0
SAL01324,EMP0666,2021-07-18 00:00:00,21874.12,715,9,22589.12
SAL01325,EMP0666,2022-07-18 00:00:00,22967.83,880,5,23847.83
SAL01326,EMP0667,2021-08-03,3858.0,97,0,3955.0
SAL01327,EMP0667,2022-08-03 00:00:00,4166.64,49,8,4215.64
SAL01328,EMP0667,2024-08-03 00:00:00,4499.97,424,8,4923.97
SAL01329,EMP0668,2017-03-30,4549.0,139,0,4688.0
SAL01330,EMP0669,2021-03-25,19287.0,1035,0,20322.0
SAL01331,EMP0669,2022-03-25 00:00:00,21215.7,809,10,22024.7
SAL01332,EMP0669,2024-03-25 00:00:00,22912.96,2032,8,24944.96
SAL01333,EMP0670,2026-04-17,14428.0,1000,0,15428.0
SAL01334,EMP0670,2028-04-17 00:00:00,15437.96,2217,7,17654.96
SAL01335,EMP0671,2022-06-14,13765.0,1350,0,15115.0
SAL01336,EMP0671,2024-06-14 00:00:00,14453.25,530,5,14983.25
SAL01337,EMP0672,2017-11-05,24164.0,2084,0,26248.0
SAL01338,EMP0673,2022-01-08,7916.0,1173,0,9089.0
SAL01339,EMP0673,2024-01-08 00:00:00,8628.44,663,9,9291.44
SAL01340,EMP0673,2026-01-08 00:00:00,9146.15,552,6,9698.15
SAL01341,EMP0674,2015-11-21,21308.0,540,0,21848.0
SAL01342,EMP0674,2016-11-21 00:00:00,23438.8,1242,10,24680.8
SAL01343,EMP0675,2015-05-17,4421.0,637,0,5058.0
SAL01344,EMP0675,2016-05-17 00:00:00,4818.89,268,9,5086.89
SAL01345,EMP0675,2018-05-17 00:00:00,5156.21,578,7,5734.21
SAL01346,EMP0676,2022-11-29,8872.0,879,0,9751.0
SAL01347,EMP0676,2024-11-29 00:00:00,9759.2,1183,10,10942.2
SAL01348,EMP0676,2025-11-29 00:00:00,10637.53,311,9,10948.53
SAL01349,EMP0677,2022-10-05,6658.0,271,0,6929.0
SAL01350,EMP0677,2023-10-05 00:00:00,7190.64,895,8,8085.64
SAL01351,EMP0677,2024-10-05 00:00:00,7622.08,936,6,8558.08
SAL01352,EMP0678,2015-08-01,30966.0,1329,0,32295.0
SAL01353,EMP0678,2016-08-01 00:00:00,33752.94,2150,9,35902.94
SAL01354,EMP0678,2018-08-01 00:00:00,35440.59,786,5,36226.59
SAL01355,EMP0679,2018-08-25,9800.0,477,0,10277.0
SAL01356,EMP0679,2020-08-25 00:00:00,10388.0,1339,6,11727.0
SAL01357,EMP0679,2022-08-25 00:00:00,11322.92,1433,9,12755.92
SAL01358,EMP0680,2018-11-26,7298.0,1022,0,8320.0
SAL01359,EMP0680,2019-11-26 00:00:00,7662.9,305,5,7967.9
SAL01360,EMP0680,2020-11-26 00:00:00,8429.19,1195,10,9624.19
SAL01361,EMP0681,2013-08-04,20606.0,1211,0,21817.0
SAL01362,EMP0681,2015-08-04 00:00:00,21430.24,3022,4,24452.24
SAL01363,EMP0681,2017-08-04 00:00:00,23144.66,825,8,23969.66
SAL01364,EMP0682,2025-02-07,25963.0,529,0,26492.0
SAL01365,EMP0682,2027-02-07 00:00:00,28559.3,1951,10,30510.3
SAL01366,EMP0682,2029-02-07 00:00:00,30844.04,835,8,31679.04
SAL01367,EMP0683,2018-07-08,29449.0,12,0,29461.0
SAL01368,EMP0684,2020-10-19,17045.0,2308,0,19353.0
SAL01369,EMP0685,2024-11-04,14652.0,2035,0,16687.0
SAL01370,EMP0685,2025-11-04 00:00:00,15091.56,2096,3,17187.56
SAL01371,EMP0685,2027-11-04 00:00:00,16449.8,683,9,17132.8
SAL01372,EMP0686,2024-12-26,6577.0,291,0,6868.0
SAL01373,EMP0686,2026-12-26 00:00:00,6905.85,50,5,6955.85
SAL01374,EMP0687,2022-05-12,7267.0,929,0,8196.0
SAL01375,EMP0688,2023-06-23,8369.0,731,0,9100.0
SAL01376,EMP0689,2023-01-03,8797.0,121,0,8918.0
SAL01377,EMP0689,2024-01-03 00:00:00,9324.82,555,6,9879.82
SAL01378,EMP0689,2025-01-03 00:00:00,9791.06,1048,5,10839.06
SAL01379,EMP0690,2018-02-10,19707.0,625,0,20332.0
SAL01380,EMP0690,2020-02-10 00:00:00,21283.56,106,8,21389.56
SAL01381,EMP0690,2022-02-10 00:00:00,22560.57,2871,6,25431.57
SAL01382,EMP0691,2019-03-02,10978.0,218,0,11196.0
SAL01383,EMP0691,2021-03-02 00:00:00,11636.68,684,6,12320.68
SAL01384,EMP0691,2023-03-02 00:00:00,12800.35,1826,10,14626.35
SAL01385,EMP0692,2016-07-25,8635.0,234,0,8869.0
SAL01386,EMP0693,2013-02-03,3015.0,441,0,3456.0
SAL01387,EMP0693,2015-02-03 00:00:00,3286.35,364,9,3650.35
SAL01388,EMP0693,2017-02-03 00:00:00,3582.12,479,9,4061.12
SAL01389,EMP0694,2012-07-16,17725.0,1940,0,19665.0
SAL01390,EMP0694,2013-07-16 00:00:00,18611.25,2383,5,20994.25
SAL01391,EMP0695,2021-12-16,14826.0,975,0,15801.0
SAL01392,EMP0695,2022-12-16 00:00:00,15419.04,986,4,16405.04
SAL01393,EMP0695,2023-12-16 00:00:00,16189.99,1408,5,17597.99
SAL01394,EMP0696,2012-12-04,9859.0,721,0,10580.0
SAL01395,EMP0697,2026-02-04,32023.0,4794,0,36817.0
SAL01396,EMP0698,2014-03-04,8427.0,268,0,8695.0
SAL01397,EMP0698,2016-03-04 00:00:00,9016.89,1128,7,10144.89
SAL01398,EMP0698,2017-03-04 00:00:00,9467.73,965,5,10432.73
SAL01399,EMP0699,2025-08-11,6023.0,145,0,6168.0
SAL01400,EMP0699,2027-08-11 00:00:00,6203.69,641,3,6844.69
SAL01401,EMP0699,2028-08-11 00:00:00,6513.87,316,5,6829.87
SAL01402,EMP0700,2019-12-08,9204.0,847,0,10051.0
SAL01403,EMP0701,2016-07-22,20564.0,1763,0,22327.0
SAL01404,EMP0701,2018-07-22 00:00:00,22620.4,992,10,23612.4
SAL01405,EMP0701,2019-07-22 00:00:00,23751.42,1277,5,25028.42
SAL01406,EMP0702,2019-04-21,12888.0,1471,0,14359.0
SAL01407,EMP0703,2017-01-06,9466.0,899,0,10365.0
SAL01408,EMP0703,2018-01-06 00:00:00,10033.96,522,6,10555.96
SAL01409,EMP0703,2020-01-06 00:00:00,10937.02,252,9,11189.02
SAL01410,EMP0704,2015-02-06,5047.0,544,0,5591.0
SAL01411,EMP0705,2023-11-03,3094.0,63,0,3157.0
SAL01412,EMP0705,2025-11-03 00:00:00,3186.82,471,3,3657.82
SAL01413,EMP0706,2022-10-02,5802.0,151,0,5953.0
SAL01414,EMP0707,2012-12-10,8282.0,248,0,8530.0
SAL01415,EMP0708,2012-03-19,3542.0,200,0,3742.0
SAL01416,EMP0708,2013-03-19 00:00:00,3719.1,46,5,3765.1
SAL01417,EMP0708,2014-03-19 00:00:00,3867.86,17,4,3884.86
SAL01418,EMP0709,2015-02-22,16200.0,2316,0,18516.0
SAL01419,EMP0710,2021-06-11,15327.0,1605,0,16932.0
SAL01420,EMP0710,2022-06-11 00:00:00,16859.7,174,10,17033.7
SAL01421,EMP0711,2024-10-20,11981.0,1370,0,13351.0
SAL01422,EMP0712,2013-01-03,23728.0,2710,0,26438.0
SAL01423,EMP0713,2021-07-24,8504.0,1009,0,9513.0
SAL01424,EMP0713,2022-07-24 00:00:00,8844.16,455,4,9299.16
SAL01425,EMP0713,2023-07-24 00:00:00,9286.37,1315,5,10601.37
SAL01426,EMP0714,2019-02-14,6949.0,211,0,7160.0
SAL01427,EMP0714,2020-02-14 00:00:00,7157.47,217,3,7374.47
SAL01428,EMP0715,2014-06-02,12115.0,1753,0,13868.0
SAL01429,EMP0716,2019-11-29,8804.0,987,0,9791.0
SAL01430,EMP0716,2020-11-29 00:00:00,9244.2,547,5,9791.2
SAL01431,EMP0716,2021-11-29 00:00:00,9706.41,77,5,9783.41
SAL01432,EMP0717,2013-02-23,20373.0,2133,0,22506.0
SAL01433,EMP0717,2015-02-23 00:00:00,21391.65,1030,5,22421.65
SAL01434,EMP0717,2016-02-23 00:00:00,23316.9,3198,9,26514.9
SAL01435,EMP0718,2020-02-29,17338.0,817,0,18155.0
SAL01436,EMP0718,2021-02-28 00:00:00,18378.28,906,6,19284.28
SAL01437,EMP0718,2022-02-28 00:00:00,20216.11,2331,10,22547.11
SAL01438,EMP0719,2021-02-06,15807.0,1888,0,17695.0
SAL01439,EMP0719,2022-02-06 00:00:00,16597.35,1247,5,17844.35
SAL01440,EMP0720,2012-06-13,33453.0,3353,0,36806.0
SAL01441,EMP0720,2013-06-13 00:00:00,35794.71,2469,7,38263.71
SAL01442,EMP0720,2014-06-13 00:00:00,36868.55,4936,3,41804.55
SAL01443,EMP0721,2024-07-01,20352.0,3041,0,23393.0
SAL01444,EMP0721,2025-07-01 00:00:00,21573.12,574,6,22147.12
SAL01445,EMP0721,2027-07-01 00:00:00,22651.78,1329,5,23980.78
SAL01446,EMP0722,2021-04-16,8195.0,1201,0,9396.0
SAL01447,EMP0723,2019-01-08,7215.0,783,0,7998.0
SAL01448,EMP0723,2020-01-08 00:00:00,7647.9,157,6,7804.9
SAL01449,EMP0723,2022-01-08 00:00:00,8183.25,811,7,8994.25
SAL01450,EMP0724,2018-08-05,5203.0,392,0,5595.0
SAL01451,EMP0724,2020-08-05 00:00:00,5567.21,546,7,6113.21
SAL01452,EMP0725,2025-09-30,17240.0,2440,0,19680.0
SAL01453,EMP0726,2018-01-24,3494.0,82,0,3576.0
SAL01454,EMP0726,2020-01-24 00:00:00,3668.7,541,5,4209.7
SAL01455,EMP0726,2022-01-24 00:00:00,3925.51,186,7,4111.51
SAL01456,EMP0727,2022-09-26,5932.0,712,0,6644.0
SAL01457,EMP0728,2013-03-29,5067.0,693,0,5760.0
SAL01458,EMP0728,2015-03-29 00:00:00,5371.02,474,6,5845.02
SAL01459,EMP0728,2017-03-29 00:00:00,5854.41,352,9,6206.41
SAL01460,EMP0729,2016-01-07,27818.0,2072,0,29890.0
SAL01461,EMP0730,2013-08-28,17343.0,368,0,17711.0
SAL01462,EMP0731,2026-03-12,4370.0,590,0,4960.0
SAL01463,EMP0731,2027-03-12 00:00:00,4719.6,312,8,5031.6
SAL01464,EMP0732,2015-10-06,10032.0,752,0,10784.0
SAL01465,EMP0732,2017-10-06 00:00:00,10834.56,400,8,11234.56
SAL01466,EMP0732,2019-10-06 00:00:00,11159.6,605,3,11764.6
SAL01467,EMP0733,2021-06-01,15293.0,661,0,15954.0
SAL01468,EMP0733,2022-06-01 00:00:00,16822.3,1455,10,18277.3
SAL01469,EMP0733,2024-06-01 00:00:00,17495.19,376,4,17871.19
SAL01470,EMP0734,2024-03-14,7317.0,807,0,8124.0
SAL01471,EMP0734,2025-03-14 00:00:00,7536.51,411,3,7947.51
SAL01472,EMP0734,2027-03-14 00:00:00,7913.34,624,5,8537.34
SAL01473,EMP0735,2017-04-06,6254.0,647,0,6901.0
SAL01474,EMP0735,2018-04-06 00:00:00,6879.4,204,10,7083.4
SAL01475,EMP0735,2019-04-06 00:00:00,7498.55,562,9,8060.55
SAL01476,EMP0736,2012-10-19,13797.0,1566,0,15363.0
SAL01477,EMP0736,2013-10-19 00:00:00,15038.73,936,9,15974.73
SAL01478,EMP0737,2014-09-28,5177.0,378,0,5555.0
SAL01479,EMP0738,2021-11-25,6512.0,840,0,7352.0
SAL01480,EMP0738,2022-11-25 00:00:00,6707.36,346,3,7053.36
SAL01481,EMP0739,2019-07-01,6977.0,1,0,6978.0
SAL01482,EMP0739,2021-07-01 00:00:00,7535.16,177,8,7712.16
SAL01483,EMP0739,2023-07-01 00:00:00,7987.27,825,6,8812.27
SAL01484,EMP0740,2024-02-13,12037.0,681,0,12718.0
SAL01485,EMP0740,2025-02-13 00:00:00,12398.11,882,3,13280.11
SAL01486,EMP0741,2024-11-24,8489.0,1259,0,9748.0
SAL01487,EMP0741,2026-11-24 00:00:00,8913.45,940,5,9853.45
SAL01488,EMP0742,2016-06-06,29810.0,208,0,30018.0
SAL01489,EMP0742,2017-06-06 00:00:00,32492.9,3546,9,36038.9
SAL01490,EMP0743,2013-07-24,11294.0,208,0,11502.0
SAL01491,EMP0743,2015-07-24 00:00:00,12310.46,1625,9,13935.46
SAL01492,EMP0744,2020-12-15,4373.0,401,0,4774.0
SAL01493,EMP0744,2022-12-15 00:00:00,4722.84,114,8,4836.84
SAL01494,EMP0744,2024-12-15 00:00:00,5053.44,68,7,5121.44
SAL01495,EMP0745,2011-12-19,20215.0,530,0,20745.0
SAL01496,EMP0745,2012-12-19 00:00:00,21630.05,446,7,22076.05
SAL01497,EMP0745,2013-12-19 00:00:00,22711.55,2128,5,24839.55
SAL01498,EMP0746,2024-12-25,31986.0,1616,0,33602.0
SAL01499,EMP0746,2025-12-25 00:00:00,33265.44,659,4,33924.44
SAL01500,EMP0746,2026-12-25 00:00:00,36259.33,3264,9,39523.33
SAL01501,EMP0747,2013-08-03,19074.0,1230,0,20304.0
SAL01502,EMP0747,2015-08-03 00:00:00,19836.96,730,4,20566.96
SAL01503,EMP0747,2016-08-03 00:00:00,21622.29,1893,9,23515.29
SAL01504,EMP0748,2023-01-02,6684.0,745,0,7429.0
SAL01505,EMP0748,2025-01-02 00:00:00,7151.88,220,7,7371.88
SAL01506,EMP0748,2027-01-02 00:00:00,7509.47,299,5,7808.47
SAL01507,EMP0749,2012-09-25,33872.0,4077,0,37949.0
SAL01508,EMP0749,2013-09-25 00:00:00,37259.2,1096,10,38355.2
SAL01509,EMP0749,2015-09-25 00:00:00,39494.75,3247,6,42741.75
SAL01510,EMP0750,2022-11-07,17686.0,153,0,17839.0
SAL01511,EMP0751,2014-01-31,30940.0,1170,0,32110.0
SAL01512,EMP0752,2017-09-19,18731.0,2069,0,20800.0
SAL01513,EMP0752,2018-09-19 00:00:00,20416.79,1130,9,21546.79
SAL01514,EMP0752,2019-09-19 00:00:00,21233.46,2665,4,23898.46
SAL01515,EMP0753,2020-09-24,3799.0,470,0,4269.0
SAL01516,EMP0753,2021-09-24 00:00:00,4178.9,499,10,4677.9
SAL01517,EMP0753,2022-09-24 00:00:00,4429.63,321,6,4750.63
SAL01518,EMP0754,2017-06-19,22386.0,1683,0,24069.0
SAL01519,EMP0754,2019-06-19 00:00:00,24176.88,2101,8,26277.88
SAL01520,EMP0754,2020-06-19 00:00:00,25627.49,174,6,25801.49
SAL01521,EMP0755,2020-02-28,7574.0,824,0,8398.0
SAL01522,EMP0755,2021-02-28 00:00:00,8028.44,18,6,8046.44
SAL01523,EMP0755,2023-02-28 00:00:00,8831.28,226,10,9057.28
SAL01524,EMP0756,2019-01-02,17707.0,1730,0,19437.0
SAL01525,EMP0756,2021-01-02 00:00:00,18769.42,716,6,19485.42
SAL01526,EMP0757,2024-09-13,7264.0,494,0,7758.0
SAL01527,EMP0757,2026-09-13 00:00:00,7772.48,506,7,8278.48
SAL01528,EMP0757,2028-09-13 00:00:00,8394.28,111,8,8505.28
SAL01529,EMP0758,2012-04-19,11661.0,645,0,12306.0
SAL01530,EMP0759,2014-08-09,19734.0,300,0,20034.0
SAL01531,EMP0760,2015-11-21,10273.0,288,0,10561.0
SAL01532,EMP0760,2016-11-21 00:00:00,10683.92,642,4,11325.92
